-0.09618067	-0.0064608213	0.010551165	0.053586274	0.053960208	0.08779945	0.13610534	-0.048008237	0.040714916	-0.24004865	0.07428166	-0.11358899	-0.07850484	-0.014806425	-0.15507104	-0.067449525	0.077019185	-0.040404618	-0.09754857	-0.008951132	0.06578436	-0.12665501	0.044676017	0.08701451	0.069491334	0.16630873	0.15003724	-0.051296107	-0.03533531	-0.123976566	0.014868108	0.12748408	-0.022700988	-0.02400972	-0.02983981	0.042543076	0.10590339	-0.046108022	0.019325268	0.061301272	0.0017023552	-0.024807798	-0.0074749133	-0.015143898	-0.003834176	0.10932978	0.04903576	0.029032327	-0.061563462	-0.11277542	0.13915046	0.009758782	0.13815248	0.028553132	0.017384034	0.2928464	0.06180239	-0.11570538	0.062490176	0.08859009	-0.041596834	0.085788436	0.0335115	0.05764375	0.005670982	0.031641014	0.12044888	0.02340509	0.07509391	0.011703188	0.015104996	0.13954826	-0.082034856	0.05474098	-0.12900534	0.024823062	-0.058110595	0.032529067	-0.11500481	-0.11862654	-0.050325938	0.046026405	0.004402757	-0.005975329	0.028971113	0.063610375	0.17822826	-0.11958018	0.050485738	0.024356259	-0.005851537	-0.09530319	0.014482462	-0.017043877	-0.061099138	0.15602066	0.14267635	-0.15728824	0.092459306	0.10665573	-0.033121746	-0.06360723	0.102618165	-0.0028054852	-0.028169252	-0.090831235	-0.16449076	0.05625495	0.08094928	-0.08299654	-0.080236115	-0.045200307	0.16009948	-0.030576317	-0.04071065	0.118939005	-0.08721031	0.20279537	-0.0052051838	-0.10118481	0.021145834	-0.031365577	0.110583514	0.02521852	-0.025422592	0.06053376	0.07999086	-0.13758138
-0.089402445	-0.0038348746	0.012640716	0.06367856	0.033488832	0.102280445	0.15135147	-0.051290974	0.03395893	-0.21016848	0.0674613	-0.12173653	-0.08143674	-0.0017656158	-0.15092246	-0.08043396	0.09470491	-0.063040346	-0.094391204	-0.017635055	0.059246797	-0.14391254	0.014907072	0.0994611	0.07953823	0.16604891	0.15416995	-0.059286915	-0.017662222	-0.12310375	0.022835054	0.1216002	-0.037778895	-0.016230322	-0.042914245	0.03902407	0.06740601	-0.018721167	0.017846152	0.05545867	0.011742681	-0.0032393201	-0.003796311	0.004977161	-0.021541117	0.10392807	0.054788865	0.040511295	-0.075980574	-0.13124202	0.12682068	0.04358142	0.12725389	0.02379849	0.012339009	0.3126133	0.07667822	-0.113292694	0.06757297	0.09948933	-0.037816864	0.092763804	0.033410724	0.08857696	0.020479094	0.02715146	0.101500005	0.014816287	0.073073044	0.016040383	0.015453622	0.13795407	-0.06084991	0.052155446	-0.11704589	0.036202345	-0.055531092	0.020596398	-0.12898216	-0.10007738	-0.037506748	0.040723786	-0.009054315	-0.009050397	0.029333884	0.051523756	0.18262067	-0.13950922	0.032866977	0.02150082	-0.013513418	-0.09341083	0.027942475	-0.011876938	-0.043151908	0.15222733	0.1362761	-0.1457223	0.078893274	0.09986491	-0.034757517	-0.05969342	0.08740518	0.01963889	-0.011398129	-0.0945865	-0.1740862	0.03937863	0.08598931	-0.09828867	-0.06923357	-0.043143302	0.15556729	-0.007636414	-0.06452848	0.11357595	-0.104729846	0.20531794	-0.0023545588	-0.07642284	0.04024472	-0.026632199	0.0906593	0.025784813	-0.042891823	0.073797524	0.09578028	-0.13739473
-0.07387174	-0.06392227	0.015539915	0.07147637	0.03823243	0.10467124	0.15453856	-0.04002704	0.03432204	-0.22753091	0.0806937	-0.14062501	-0.078843966	0.013784979	-0.16459557	-0.05266813	0.06578402	-0.009624997	-0.092005886	-0.016974606	0.05388333	-0.13313271	0.04364762	0.082249545	0.07946537	0.12061576	0.15202041	-0.06493668	-0.035711803	-0.10510402	0.020178057	0.15427077	-0.008946868	-0.01535121	-0.049691852	0.029773066	0.09345532	-0.019802889	-0.018319529	0.04899365	0.028706504	-0.02830552	0.03301592	-0.030139618	-0.025490984	0.06730235	0.053023584	0.013458115	-0.052692138	-0.13916945	0.17705934	-0.019234378	0.15004455	0.018035587	0.035363488	0.2689368	0.043685425	-0.11045269	0.059292294	0.09079512	-0.04904753	0.12658536	0.014891055	0.07361098	0.036003303	0.030625995	0.14757763	0.05346971	0.048327826	0.052160867	0.024493583	0.13305753	-0.05164554	0.053627685	-0.12778816	0.045996092	-0.07124979	0.025342098	-0.12240637	-0.105722696	-0.025370771	0.07189951	-0.007433364	-0.019259349	0.010741973	0.055033255	0.16956389	-0.12213266	0.05518551	0.021224234	0.027357558	-0.07272646	-0.00850065	0.0037263718	-0.07653018	0.14877276	0.13377525	-0.14116508	0.10566139	0.12471835	-0.035386175	-0.094585486	0.0799607	-0.02570243	-0.010576629	-0.10148236	-0.16084048	0.03866223	0.081960216	-0.07497311	-0.102532014	-0.020385189	0.15324982	-0.056579635	-0.070071764	0.069552295	-0.085849725	0.18676536	-0.026913371	-0.101356156	0.019509148	-0.042172384	0.11977608	0.060586788	0.008505038	0.06989655	0.0683179	-0.13370065
-0.05649285	-0.030540405	0.055098444	0.041866843	0.042981137	0.0591962	0.119889446	-0.07045594	-0.054820765	-0.17793399	0.080117404	-0.1156496	-0.047971085	0.07766689	-0.09009423	-0.07727201	0.095003776	-0.07862616	-0.05881628	-0.05209062	0.03483337	-0.2036107	0.043007474	0.09289007	0.07351965	0.11617212	0.12904164	-0.0062289494	-0.0013837689	-0.14321218	0.032185115	0.16655089	-0.045684636	-0.021067092	-0.021398777	-0.002887884	0.09750171	-0.06833784	0.08478736	0.07512836	-0.010954975	-0.018249234	0.0420272	-0.02495545	-0.0642406	0.12413608	0.059561044	0.01231699	-0.0310466	-0.09662479	0.12632056	0.039881583	0.13819453	0.043906827	0.030123837	0.26100907	0.046421986	-0.11788195	0.11197832	0.11461731	-0.053025685	0.036274265	0.08548674	0.02304854	-0.033055745	0.043252647	0.14106615	0.008811893	0.08573995	0.07318186	-0.028612074	0.123894826	-0.03649842	0.07079611	-0.15516599	0.07390466	-0.02655922	-0.0073519037	-0.13846788	-0.10934957	-0.018349715	0.057525374	-0.014580579	0.002793636	0.049758248	0.02658659	0.11464386	-0.18908113	0.044339757	0.074877515	0.025496192	-0.0751641	-0.009199417	-0.0134887	-0.06803792	0.20578566	0.11395884	-0.10651049	0.054111406	0.058710102	-0.083745316	-0.09709494	0.12777403	-0.01735008	-0.00030493946	-0.061757706	-0.20209679	0.118733265	0.051053148	-0.08385187	-0.063315436	-0.0010513767	0.11655055	-0.0832981	0.00038076172	0.08247928	-0.05379004	0.14722584	-0.029684208	-0.13288565	0.0125955995	-0.10222555	0.12048651	0.050103195	-0.006666332	0.045306724	0.0664103	-0.15818124
-0.013387445	0.013949243	0.06557454	0.051206335	0.028305283	0.07901005	0.11846577	-0.05222615	-0.014302015	-0.17246756	0.07929023	-0.084500514	-0.024090763	0.07276483	-0.12911129	-0.112989	0.1047995	-0.10631066	-0.049602948	-0.021205334	0.045339067	-0.19157189	0.00862271	0.06958928	0.043173213	0.14468324	0.12799224	0.008810779	-0.008111225	-0.16143289	-0.014024369	0.1633015	-0.07991566	-0.002174963	-0.03499201	0.026598606	0.083968736	-0.106408246	0.04977617	0.034789436	-0.00399912	-0.012188236	0.05050366	-0.016564311	-0.10571394	0.13419981	0.09615324	-0.025467645	-0.050511703	-0.1113714	0.15537775	0.026647255	0.10692174	0.008703524	0.0269653	0.25351676	0.014744836	-0.13595857	0.10666887	0.122751646	-0.09133878	0.059647664	0.104237325	0.025843631	-0.0038693643	0.063551016	0.09179997	0.017918773	0.12836443	0.11133368	0.037326448	0.09188165	-0.02429095	0.07260645	-0.11040345	0.11619738	-0.0028724368	-0.011061675	-0.09484745	-0.105849236	0.016581973	0.037777904	0.026412701	-0.020731764	0.062848434	0.02719948	0.13112852	-0.18404198	0.062292382	0.0864845	0.0045963707	-0.084585086	-0.005690719	-0.040235493	-0.05334996	0.21052413	0.12593363	-0.08622811	0.049948797	0.086091265	-0.0795798	-0.069915846	0.119939595	0.0012687171	-0.02815162	-0.04370551	-0.15053914	0.11084148	0.019556265	-0.08713661	-0.02725074	0.014445574	0.07412488	-0.06933533	0.029067084	0.09926579	-0.09105543	0.17854676	0.03347123	-0.16037561	0.031193094	-0.10611456	0.10885331	0.08055414	-0.0037772441	0.026868248	0.08150939	-0.105192974
-0.018004099	0.0056621633	0.07066424	0.04199851	0.03296111	0.069783114	0.12717895	-0.055820353	-0.054162607	-0.16062413	0.10928285	-0.11565828	-0.029335985	0.08843433	-0.11546316	-0.10353016	0.097999476	-0.12750223	-0.053984266	-0.036439974	0.040225502	-0.20946756	0.015598833	0.073364854	0.06769706	0.13122045	0.122916274	0.008611905	0.0003655498	-0.15831095	0.021829324	0.1644301	-0.057501614	-0.027233195	-0.037524644	0.008279972	0.11347072	-0.06852788	0.06931943	0.07556845	-0.002245615	-0.007588993	0.051938925	-0.030254452	-0.10323981	0.12935205	0.069977574	0.009572273	-0.00640859	-0.11251933	0.13333876	0.04588633	0.10928835	0.01743609	0.025002852	0.26558125	0.036569316	-0.11548148	0.12483846	0.13705988	-0.07024403	0.048480798	0.10070641	0.028380264	-0.03474415	0.0527197	0.092461534	0.031950153	0.12252494	0.106451906	-0.006112952	0.099401355	-0.039614853	0.078818664	-0.12813687	0.10997494	-0.006788004	0.0003768434	-0.12564163	-0.091699995	0.002538051	0.04896221	0.016317349	-0.028929489	0.055531323	0.039464694	0.10081896	-0.17928176	0.04366162	0.07920714	0.013515312	-0.08525181	0.025774702	-0.03397463	-0.046807963	0.21508013	0.111902595	-0.083122775	0.062191714	0.06758218	-0.09825327	-0.0898685	0.12573667	-0.010711742	-0.021164365	-0.05381986	-0.1504541	0.13115104	0.02937323	-0.08909019	-0.042852364	-0.011557544	0.08338032	-0.08475098	0.014824372	0.099877	-0.053323116	0.15773444	0.002665106	-0.13383685	0.03663828	-0.10766466	0.10334543	0.04914062	-0.014853535	0.04577182	0.060866125	-0.11371951
-0.042422775	0.002572692	0.031630803	0.074197195	0.032770585	0.07391695	0.11489361	-0.06072784	-0.029820003	-0.19009979	0.071007736	-0.10469876	-0.044059727	0.066731475	-0.12422029	-0.10116437	0.10562474	-0.099325135	-0.05376335	-0.027394678	0.021941958	-0.18630193	0.015319268	0.07954383	0.05734943	0.15331778	0.13871053	-0.022258217	-0.0034434441	-0.12599495	0.014326196	0.14903413	-0.05534153	-0.017377045	-0.02456811	0.0502264	0.08836598	-0.09221013	0.054301348	0.06268763	0.01487897	0.01926421	0.028916573	-0.015146151	-0.057736557	0.11207903	0.08146388	0.0045902445	-0.030836826	-0.11485507	0.15794347	0.016241368	0.12399369	0.021121185	0.0009227225	0.26625755	0.05566504	-0.1339333	0.09144435	0.11289831	-0.07334496	0.043935694	0.10125846	0.02869841	-0.019883458	0.048345715	0.111084014	0.015234247	0.12082264	0.09261141	0.03464414	0.11353028	-0.045503214	0.07787011	-0.1067833	0.076453924	-0.005306399	0.023552282	-0.10240222	-0.108451724	-0.0066676596	0.045578636	0.013914577	-0.01687739	0.04888212	0.04991373	0.14983094	-0.17017968	0.032937385	0.08856031	0.010766957	-0.06037898	0.002835763	-0.013928587	-0.08522669	0.20986564	0.13267791	-0.108484395	0.043028563	0.10508641	-0.0932954	-0.06137866	0.13261572	-0.007643451	0.0055521764	-0.08230918	-0.184636	0.11781888	0.020456241	-0.09088582	-0.050246574	0.00012593775	0.099778205	-0.05617556	0.005870099	0.09928976	-0.079461694	0.17399281	0.024164703	-0.1400271	0.026656741	-0.12021973	0.108290024	0.05767974	-0.0048165824	0.02145128	0.060175	-0.12284703
-0.017589	0.026718888	0.02284565	0.07137856	0.04885084	0.09264413	0.13403025	-0.037073098	-0.030588541	-0.18864548	0.11368455	-0.12976094	-0.07177091	0.06967311	-0.12390372	-0.08338503	0.10435059	-0.08287482	-0.07867862	-0.018392498	0.0015738221	-0.16924357	0.053173747	0.069891855	0.043702535	0.17782575	0.09557212	-0.016517233	-0.011046578	-0.17241785	0.04590971	0.13367076	-0.07964627	0.0140067935	0.0063666287	0.04213807	0.06660332	-0.05918685	0.090923674	0.082888335	-0.027321242	-0.017558405	0.055093642	-0.04141948	-0.043522418	0.09616797	0.08603845	0.024638267	-0.003500864	-0.114958875	0.16543268	0.027143238	0.10416783	0.042360686	0.020786354	0.26842138	0.028672788	-0.15553114	0.107673086	0.110819615	-0.066393375	0.06832233	0.086884774	0.008846772	0.00066633127	0.061493747	0.079218455	0.078483224	0.09615772	0.12793894	0.0007377958	0.111382924	-0.04197987	0.06124847	-0.10137389	0.1199221	-0.027162746	0.002804987	-0.124145314	-0.10732468	0.00017733079	0.042115968	0.0056409384	-0.021688921	0.07597749	0.04047983	0.10776028	-0.16482069	0.05842511	0.069209576	0.025735484	-0.061144285	0.014056612	-0.04113321	-0.077848285	0.19520931	0.11326549	-0.07465109	0.071657516	0.08600802	-0.083180696	-0.087163515	0.08142249	0.0023034096	0.0020847549	-0.033010814	-0.15294655	0.13627122	0.0032587263	-0.10085486	-0.031220894	0.036679965	0.08190797	-0.100337386	0.021163737	0.12002998	-0.085096925	0.15204957	0.028244648	-0.15376619	0.042343184	-0.10395208	0.120662995	0.05894964	0.006353834	-0.0217942	0.043964576	-0.12741672
-0.0034230796	0.025473455	0.0279238	0.021138983	0.04557916	0.087685086	0.13477829	-0.037557535	-0.009209876	-0.21208933	0.09926503	-0.12429518	-0.07271242	0.042166308	-0.1095405	-0.064676255	0.07053315	-0.052186955	-0.059180707	-0.03474295	0.024049148	-0.1751245	0.049991723	0.09559033	0.04607226	0.1447212	0.09745208	-0.034062434	-0.044482473	-0.17188951	0.019119855	0.15676099	-0.07862312	0.024522552	-0.007940184	0.043050073	0.09243507	-0.09037822	0.06415068	0.07695558	0.0074157896	-0.032679223	0.06420047	-0.035736088	-0.061108194	0.07593456	0.07558796	0.0078879185	-0.0453158	-0.10145931	0.124413714	-0.008074375	0.106933385	0.071339495	0.02105957	0.27272764	0.029529734	-0.16091515	0.086177625	0.11579561	-0.060486834	0.07124789	0.07691063	0.03565036	0.008416033	0.051601864	0.106371894	0.055077896	0.075761795	0.109802045	0.018940696	0.13883606	-0.03607552	0.08095123	-0.09320694	0.08936265	-0.051191524	0.010819613	-0.13398597	-0.12676361	-0.0013301756	0.043999728	-0.01770038	-0.048981234	0.11131814	0.00973234	0.10579278	-0.17501901	0.08638499	0.070229314	0.009892192	-0.087732814	-0.0070543173	-0.0478134	-0.09080556	0.20245744	0.07990277	-0.09733215	0.082388826	0.076480836	-0.07377658	-0.08896364	0.09614704	-0.04018253	-8.9359e-05	-0.054906882	-0.16158007	0.12835987	0.021236207	-0.09248367	-0.03948898	0.037437353	0.10529886	-0.09535267	-0.016810128	0.10985056	-0.05679616	0.14780988	-0.004010887	-0.12194007	0.043357924	-0.10386435	0.15659708	0.049950946	-0.00027531286	0.0059454325	0.04440196	-0.1367084
0.020758122	0.046142966	0.018757887	0.058346037	0.042267136	0.08496833	0.12074131	-0.06714438	-0.022260712	-0.192521	0.105677985	-0.11725253	-0.06044512	0.054429315	-0.090417765	-0.0647853	0.09876136	-0.09325048	-0.06500518	-0.029841874	0.016304487	-0.18211615	0.054181576	0.07194406	0.040679764	0.1716496	0.10369634	-0.015286273	-0.032608155	-0.16840303	0.026527941	0.14400528	-0.09173957	0.011081168	0.0016258106	0.04540717	0.06936346	-0.07262777	0.09326912	0.10784734	-0.021826431	-0.027188769	0.057731245	-0.038318425	-0.05089921	0.11978986	0.103075266	0.0075786957	-0.007740237	-0.11928035	0.12664817	-0.001877673	0.08655312	0.053302404	0.028378084	0.2712778	0.055863906	-0.13587257	0.11448176	0.13171926	-0.064785786	0.061530262	0.092442855	-0.003678641	0.0024178373	0.029299337	0.09620017	0.048550896	0.076065116	0.122610025	0.0075630834	0.13449472	-0.047388136	0.08228903	-0.09444925	0.115444444	-0.027623938	0.002532469	-0.13810116	-0.12739953	0.006051032	0.007481354	0.011910311	-0.03091577	0.08813829	0.003988511	0.08578146	-0.17859565	0.07949089	0.028680073	0.027124343	-0.0936526	0.029368993	-0.064154364	-0.082466334	0.20007144	0.08267757	-0.06584348	0.061055884	0.05811766	-0.068214566	-0.098118566	0.07754648	-0.027255038	0.02173211	-0.04969538	-0.16043659	0.14460225	0.019795127	-0.08907178	-0.030272102	0.041879084	0.07446789	-0.09496989	0.007841575	0.11031464	-0.07771115	0.15616672	0.019314516	-0.12367248	0.052933265	-0.10939105	0.14228438	0.050281394	0.017270148	-0.02279604	0.03942817	-0.1399269
